"Wed, 04 Jan 2017 05:20:44 +0000",VALID,5,Jade,Heatley,jade.heatley@yepaustralia.com.au,,,,Newsletter,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
"Sun, 05 Feb 2017 07:16:58 +0000",VALID,5,P,B,pambastable@gmail.com,,,,Newsletter,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
"Sun, 26 Feb 2017 07:40:12 +0000",VALID,5,Andrew,Frith,frithy8@gmail.com,,0411874075,5085,Newsletter,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
"Fri, 24 Mar 2017 02:28:12 +0000",VALID,5,james,askham-levy,james.askham-levy@sa.gov.au,,0406975446,5000,Newsletter,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko"
"Sat, 01 Apr 2017 17:11:54 +0000",NOTVALID,5,Barnypok,njevASIpYbkmTFr,,DlSXaPmOnt,78755536330,6020,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Wed, 05 Apr 2017 06:02:25 +0000",VALID,5,Michael,McCabe,anabranch22@gmail.com,,0431412499,5081,Newsletter,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
"Fri, 05 May 2017 09:25:52 +0000",VALID,5,Victoria,Tobé,victoria.tobe@gmail.com,,,,Newsletter,"Mozilla/5.0 (Linux; U; Android 4.4.2; HTC_Desire_526G_dual_sim Build/KOT9H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Mobile Safari/537.36"
"Thu, 18 May 2017 02:14:29 +0000",NOTVALID,5,JimmiXzSq,KcxODDYIYzkv,,fpjahKWaDshakWar,37201611256,2264,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Thu, 18 May 2017 14:07:03 +0000",NOTVALID,5,JimmiXzSq,HqDHfsJwfcHu,,lNoKnSDbHgnzbT,79700411076,9442,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Thu, 18 May 2017 17:31:36 +0000",NOTVALID,5,JimmiXzSq,rgRMtXyfYQARCg,,ferkkWosZHEoP,45879567943,6743,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Thu, 18 May 2017 17:52:04 +0000",NOTVALID,5,JimmiXzSq,HUJBVbdlZdqjGzLoQQ,,XguPaTyaXhfruBjf,53280734270,4702,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Thu, 18 May 2017 19:25:32 +0000",NOTVALID,5,JimmiXzSq,mdbqkdjUHkIdRAXI,,dEksysMzhvOurNs,98010808586,3020,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Fri, 19 May 2017 10:27:03 +0000",NOTVALID,5,JimmiXzSq,HLFOlXnOymTLrRmj,,xSZKxBFhqbAcYlhvL,13923827802,3460,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Sat, 20 May 2017 01:37:42 +0000",NOTVALID,5,JimmiXzSq,NtxxnKemmgsKoNnDC,,xwBebdjMiMO,31161752346,3704,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Fri, 07 Jul 2017 21:29:20 +0000",NOTVALID,5,Barnypok,fofRxskSdoCBtAXaj,,OPUnGzLmCoBcdyGip,42957964729,9910,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Fri, 07 Jul 2017 23:38:11 +0000",NOTVALID,5,Barnypok,rWmhFCDEkJmnlFu,,TGNqaDElOzaNfArdm,49659558084,9820,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Sat, 08 Jul 2017 10:27:31 +0000",NOTVALID,5,Barnypok,SdNRtbWEbclQ,,AwNhFKHT,50955539188,6077,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Sat, 08 Jul 2017 14:45:03 +0000",NOTVALID,5,Barnypok,NylukZdJjnGlNc,,NKWCJtMPlchxZAZLzBv,60326664117,3439,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Fri, 11 Aug 2017 03:03:58 +0000",VALID,5,Kyle,Smith,lucykyle@adam.com.au,,0431708009,5024,Newsletter,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
"Fri, 25 Aug 2017 00:55:28 +0000",NOTVALID,5,wcsnjglpy,wcsnjglpy,,wHktiSPbqMyRSdwqc,JONAnJGHBjv,EytCwlIWgKCJHUtXFlM,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Tue, 29 Aug 2017 07:33:06 +0000",NOTVALID,5,exaoeh,exaoeh,,fkbZyXISpjqxiKz,SImhrercRSYXGnG,fxjxrk@uedyan.com,Newsletter,"Mozilla/5.0 (Windows NT 10.0; Win64; x64)"
"Tue, 05 Sep 2017 18:38:55 +0000",NOTVALID,5,uqzolmfrjs,uqzolmfrjs,,BOEzXrGl,QHFuPeePoWmIXY,edGvVtDWPyFnQYNFu,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Wed, 06 Sep 2017 20:09:53 +0000",NOTVALID,5,qcjeylazm,qcjeylazm,,tWZEEAJqdxzhULYR,ASkipMqfQAMP,ovimfu@rtnwuz.com,Newsletter,"Mozilla/5.0 (Windows NT 10.0; Win64; x64)"
"Fri, 08 Sep 2017 06:58:12 +0000",VALID,5,Jeremy,Lee,jemzblee@yahoo.com,,0450914945,5070,Newsletter,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G570F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36"
"Sat, 09 Sep 2017 10:12:10 +0000",NOTVALID,5,JimmiNu,UcysBiOJRBb,,xHqqZhGb,43467857933,7919,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Sun, 10 Sep 2017 18:19:35 +0000",NOTVALID,5,JimmiNu,UvavtMdIMOZcNMu,,WqjMfOvtsXmoNYnKuAC,19276164191,6846,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Thu, 14 Sep 2017 23:32:59 +0000",NOTVALID,5,shnzno,shnzno,,uEnMdVfGYfGKnU,ftTpyKllVPJTY,wZqhgRqDREwUyO,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Sat, 21 Oct 2017 14:36:34 +0000",NOTVALID,5,JimmiNi,znBeckYeWTEIx,,jcmWeXJORAEXEK,10534388104,4300,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Sat, 21 Oct 2017 22:10:31 +0000",NOTVALID,5,JimmiNi,bRraQPBDeKXbinJuDo,,JBeoUOBIhMWdypZot,93874162427,3680,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Sun, 22 Oct 2017 13:08:10 +0000",NOTVALID,5,JimmiNi,svEAeEzBnlTLoldzMKi,,ugrXoOSzhfFc,70080632337,1924,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Mon, 23 Oct 2017 01:35:21 +0000",NOTVALID,5,JimmiNi,zaqdpNmMJGqq,,HHMMFPGsXhmiHwM,28891934602,3843,Newsletter,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"Tue, 14 Nov 2017 06:33:35 +0000",VALID,5,Chione,Patten,chione.trueman@sa.gov.au,,0438082990,5251,Newsletter,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
